Time,b,c,d,Direction,f,PM1.0,PM2.5,PM10.0,0.3μm,0.5μm,1.0μm,2.5μm,5.0μm,10.0μm,p
2020-12-13T17:13:26.667972, 52.5499416667, 13.3728316667, 2christianWall, o, 0, 1, 3, 5, 616, 120, 33, 4, 3, 3, 1919 
2020-12-13T17:13:27.676477, 52.54981, 13.372515, 2christianWall, o, 0, 1, 3, 5, 592, 112, 33, 4, 3, 3, 1919 
2020-12-13T17:13:28.685927, 52.550085, 13.3727866667, 2christianWall, o, 0, 1, 3, 5, 592, 112, 33, 4, 3, 3, 1919 
2020-12-13T17:13:29.696526, 52.550005, 13.3729, 2christianWall, o, 0, 2, 3, 5, 628, 122, 31, 4, 3, 3, 1919 
2020-12-13T17:13:30.706621, 52.549965, 13.3727966667, 2christianWall, o, 0, 2, 3, 5, 628, 122, 31, 4, 3, 3, 1919 
2020-12-13T17:13:31.717976, 52.5498383333, 13.3727166667, 2christianWall, o, 0, 2, 3, 6, 834, 264, 31, 4, 3, 3, 1919 
2020-12-13T17:13:32.730279, 52.5498683333, 13.372735, 2christianWall, o, 0, 2, 3, 6, 834, 264, 31, 4, 3, 3, 1919 
2020-12-13T17:13:33.754226, 52.5499716667, 13.3727833333, 2christianWall, w, 0, 2, 3, 6, 864, 272, 30, 3, 3, 3, 1919 
2020-12-13T17:13:34.770185, 52.5499483333, 13.3728066667, 2christianWall, w, 0, 2, 3, 6, 864, 272, 30, 3, 3, 3, 1919 
2020-12-13T17:13:35.803099, 52.550245, 13.3732733333, none, w, 0, 2, 3, 5, 846, 262, 29, 3, 3, 3, 1919 
2020-12-13T17:13:36.816310, 52.55033, 13.37335, none, w, 0, 2, 3, 5, 846, 262, 29, 3, 3, 3, 1919 
2020-12-13T17:13:37.843849, 52.5502083333, 13.3731966667, 2christianWall, w, 0, 3, 4, 4, 1082, 294, 41, 1, 0, 0, 1919 
2020-12-13T17:13:38.873486, 52.550255, 13.37358, none, w, 0, 3, 4, 4, 1082, 294, 41, 1, 0, 0, 1919 
2020-12-13T17:13:39.884892, 52.5501183333, 13.3736133333, none, w, 0, 4, 5, 6, 1336, 334, 51, 2, 0, 0, 1919 
2020-12-13T17:13:40.899689, 52.5501383333, 13.3736566667, none, w, 0, 4, 5, 6, 1336, 334, 51, 2, 0, 0, 1919 
2020-12-13T17:13:41.925886, 52.5501016667, 13.37388, none, e, 0.010792295992779, 4, 6, 7, 1578, 364, 61, 2, 0, 0, 1919 
2020-12-13T17:13:42.954015, 52.5500233333, 13.3736766667, 2christianWall, e, 0.010792295992779, 4, 6, 7, 1578, 364, 61, 2, 0, 0, 1919 
2020-12-13T17:13:43.977778, 52.5499083333, 13.37353, 2christianWall, e, 0.010792295992779, 6, 7, 8, 1838, 532, 69, 2, 0, 0, 1919 
2020-12-13T17:13:44.992236, 52.5498883333, 13.3731883333, 2christianWall, e, 0.010792295992779, 6, 7, 8, 1838, 532, 69, 2, 0, 0, 1919 
2020-12-13T17:13:46.013609, 52.5497633333, 13.3727383333, 2christianWall, e, 0.010792295992779, 6, 8, 9, 2080, 566, 70, 3, 1, 1, 1919 
2020-12-13T17:13:47.028631, 52.5498766667, 13.37271, 2christianWall, e, 0.010792295992779, 6, 8, 9, 2080, 566, 70, 3, 1, 1, 1919 
2020-12-13T17:13:48.043674, 52.549925, 13.37272, 2christianWall, e, 0.010792295992779, 7, 9, 11, 2310, 594, 76, 3, 1, 1, 1919 
2020-12-13T17:13:49.072222, 52.5497633333, 13.3726083333, 2christianWall, w, 0.013407576784377, 7, 9, 11, 2310, 594, 76, 3, 1, 1, 1919 
2020-12-13T17:13:50.087652, 52.5497066667, 13.37256, 2christianWall, w, 0.013407576784377, 6, 8, 9, 2128, 576, 67, 3, 1, 1, 1919 
2020-12-13T17:13:51.111522, 52.5496016667, 13.3724833333, 4homepulse, w, 0.013407576784377, 6, 8, 9, 2128, 576, 67, 3, 1, 1, 1919 
2020-12-13T17:13:52.122113, 52.54962, 13.3724416667, 2christianWall, w, 0.013407576784377, 7, 9, 11, 2310, 600, 67, 3, 1, 1, 1919 
2020-12-13T17:13:53.130462, 52.5496966667, 13.37268, 2christianWall, w, 0.013407576784377, 7, 9, 11, 2310, 600, 67, 3, 1, 1, 1919 
2020-12-13T17:13:54.151186, 52.54968, 13.3726333333, 2christianWall, w, 0.013407576784377, 8, 11, 12, 2382, 624, 82, 4, 2, 1, 1919 
2020-12-13T17:13:55.167149, 52.5497883333, 13.3727733333, 2christianWall, w, 0.013407576784377, 8, 11, 12, 2382, 624, 82, 4, 2, 1, 1919 
2020-12-13T17:13:56.191359, 52.5497833333, 13.37305, 2christianWall, w, 0.013407576784377, 9, 12, 14, 2684, 802, 91, 4, 2, 1, 1919 
2020-12-13T17:13:57.223210, 52.5496583333, 13.3729516667, 2christianWall, e, 0.0037121760303336, 9, 12, 14, 2684, 802, 91, 4, 2, 1, 1919 
2020-12-13T17:13:58.249027, 52.5496316667, 13.37276, 2christianWall, e, 0.0037121760303336, 8, 12, 13, 2666, 798, 87, 3, 2, 1, 1919 
2020-12-13T17:13:59.265096, 52.5496816667, 13.372855, 2christianWall, e, 0.0037121760303336, 8, 12, 13, 2666, 798, 87, 3, 2, 1, 1919 
2020-12-13T17:14:00.281712, 52.54973, 13.37281, 2christianWall, e, 0.0037121760303336, 7, 11, 12, 2594, 774, 81, 2, 2, 1, 1919 
2020-12-13T17:14:01.304252, 52.549635, 13.3725766667, 4homepulse, e, 0.0037121760303336, 7, 11, 12, 2594, 774, 81, 2, 2, 1, 1919 
2020-12-13T17:14:02.319621, 52.5495916667, 13.372525, 4homepulse, e, 0.0037121760303336, 8, 11, 13, 2648, 798, 73, 2, 2, 1, 1919 
2020-12-13T17:14:03.334699, 52.54945, 13.37235, 4homepulse, e, 0.0037121760303336, 8, 10, 13, 2648, 798, 73, 2, 2, 1, 1919 
2020-12-13T17:14:04.350514, 52.5494466667, 13.3724316667, 4homepulse, e, 0.0037121760303336, 8, 10, 12, 2648, 794, 61, 2, 2, 1, 1919 
2020-12-13T17:14:05.379286, 52.549505, 13.3725266667, 4homepulse, w, 0.0047733883667081, 8, 10, 12, 2648, 794, 61, 2, 2, 1, 1919 
2020-12-13T17:14:06.394664, 52.5494916667, 13.3724483333, 4homepulse, w, 0.0047733883667081, 7, 10, 10, 2648, 792, 65, 1, 1, 0, 1919 
2020-12-13T17:14:07.410673, 52.54951, 13.3724066667, 4homepulse, w, 0.0047733883667081, 7, 10, 10, 2648, 792, 65, 1, 1, 0, 1919 
2020-12-13T17:14:08.439672, 52.5496833333, 13.37248, 2christianWall, w, 0.0047733883667081, 7, 10, 10, 2648, 790, 65, 1, 1, 0, 1919 
2020-12-13T17:14:09.462037, 52.5495583333, 13.37238, 4homepulse, w, 0.0047733883667081, 7, 10, 10, 2648, 790, 65, 1, 1, 0, 1919 
2020-12-13T17:14:10.491263, 52.549225, 13.3721833333, 4homepulse, w, 0.0047733883667081, 8, 12, 13, 2884, 822, 72, 2, 2, 1, 1919 
2020-12-13T17:14:11.506191, 52.549115, 13.3721016667, 4homepulse, w, 0.0047733883667081, 8, 12, 13, 2884, 822, 72, 2, 2, 1, 1919 
2020-12-13T17:14:12.520940, 52.5491, 13.37207, 4homepulse, w, 0.0047733883667081, 8, 12, 14, 3090, 838, 84, 5, 3, 1, 1919 
2020-12-13T17:14:13.549300, 52.5491033333, 13.3719733333, 4homepulse, nw, 0.0083233044596209, 8, 12, 14, 3090, 838, 84, 5, 3, 1, 1919 
2020-12-13T17:14:14.577405, 52.549315, 13.3721233333, 4homepulse, nw, 0.0083233044596209, 9, 12, 15, 3150, 858, 78, 5, 3, 1, 1919 
2020-12-13T17:14:15.592079, 52.549345, 13.3721716667, 4homepulse, nw, 0.0083233044596209, 9, 12, 15, 3150, 858, 78, 5, 3, 1, 1919 
2020-12-13T17:14:16.607154, 52.5495383333, 13.3724066667, 4homepulse, nw, 0.0083233044596209, 9, 13, 15, 3192, 876, 78, 5, 3, 1, 1919 
2020-12-13T17:14:17.622262, 52.549525, 13.3723666667, 4homepulse, nw, 0.0083233044596209, 9, 13, 15, 3192, 876, 78, 5, 3, 1, 1919 
2020-12-13T17:14:18.657666, 52.5495833333, 13.3724, 2christianWall, nw, 0.0083233044596209, 10, 13, 16, 3410, 1024, 78, 5, 3, 1, 1919 
2020-12-13T17:14:20.666380, 52.549905, 13.372615, 2christianWall, nw, 0.0083233044596209, 10, 13, 16, 3410, 1024, 78, 5, 3, 1, 1919 
2020-12-13T17:14:21.694141, 52.5498933333, 13.3726266667, 2christianWall, se, 0.014046568296289, 12, 14, 16, 3646, 1054, 78, 5, 3, 1, 1919 
2020-12-13T17:14:22.709846, 52.5497716667, 13.3725733333, 2christianWall, se, 0.014046568296289, 12, 14, 16, 3646, 1054, 78, 5, 3, 1, 1919 
2020-12-13T17:14:23.732304, 52.549555, 13.3724016667, 4homepulse, se, 0.014046568296289, 12, 14, 17, 3658, 1060, 80, 5, 3, 1, 1919 
2020-12-13T17:14:24.760459, 52.54968, 13.3724916667, 2christianWall, se, 0.014046568296289, 12, 14, 17, 3658, 1060, 80, 5, 3, 1, 1919 
2020-12-13T17:14:25.782897, 52.549395, 13.3722366667, 4homepulse, se, 0.014046568296289, 12, 14, 17, 3670, 1068, 82, 5, 3, 1, 1919 
2020-12-13T17:14:26.811069, 52.5490983333, 13.372155, 4homepulse, se, 0.014046568296289, 12, 14, 17, 3670, 1068, 82, 5, 3, 1, 1919 
2020-12-13T17:14:27.833331, 52.5489083333, 13.3721516667, 4homepulse, se, 0.014046568296289, 13, 15, 18, 3906, 1100, 88, 5, 3, 1, 1919 
2020-12-13T17:14:28.848864, 52.54888, 13.3722833333, 4homepulse, se, 0.014046568296289, 13, 15, 18, 3906, 1100, 88, 5, 3, 1, 1919 
2020-12-13T17:14:29.876611, 52.5488616667, 13.3721616667, 4homepulse, nw, 0.016992384634564, 13, 15, 18, 3924, 1112, 84, 5, 3, 1, 1919 
2020-12-13T17:14:30.892183, 52.54899, 13.37231, 4homepulse, nw, 0.016992384634564, 13, 15, 18, 3924, 1112, 84, 5, 3, 1, 1919 
2020-12-13T17:14:31.906971, 52.5490683333, 13.3727216667, 4homepulse, nw, 0.016992384634564, 13, 16, 18, 3960, 1126, 86, 4, 2, 0, 1919 
2020-12-13T17:14:32.922063, 52.549125, 13.37298, 4homepulse, nw, 0.016992384634564, 13, 16, 18, 3960, 1126, 86, 4, 2, 0, 1919 
2020-12-13T17:14:33.937205, 52.5490483333, 13.3728916667, 4homepulse, nw, 0.016992384634564, 13, 16, 17, 3936, 1122, 84, 2, 1, 0, 1919 
2020-12-13T17:14:34.952494, 52.54868, 13.3722083333, 4homepulse, nw, 0.016992384634564, 12, 16, 17, 3936, 1122, 84, 2, 1, 0, 1919 
2020-12-13T17:14:35.967109, 52.5485216667, 13.37198, 4homepulse, nw, 0.016992384634564, 12, 17, 17, 4166, 1150, 84, 1, 0, 0, 1919 
2020-12-13T17:14:36.989699, 52.5484616667, 13.3718133333, 4homepulse, nw, 0.016992384634564, 12, 17, 17, 4166, 1150, 84, 1, 0, 0, 1919 
2020-12-13T17:14:38.025211, 52.54852, 13.37195, 4homepulse, nw, 0.0057997017425518, 14, 18, 18, 4223, 1292, 92, 1, 0, 0, 1919 
2020-12-13T17:14:39.041187, 52.5487, 13.3722216667, 4homepulse, nw, 0.0057997017425518, 14, 18, 18, 4223, 1292, 92, 1, 0, 0, 1919 
2020-12-13T17:14:40.055976, 52.54873, 13.372235, 4homepulse, nw, 0.0057997017425518, 15, 19, 19, 4450, 1328, 98, 1, 0, 0, 1919 
2020-12-13T17:14:41.071249, 52.5486383333, 13.37217, 4homepulse, nw, 0.0057997017425518, 15, 19, 19, 4450, 1328, 98, 1, 0, 0, 1919 
2020-12-13T17:14:42.087157, 52.5487966667, 13.3723866667, 4homepulse, nw, 0.0057997017425518, 15, 19, 19, 4468, 1330, 92, 1, 0, 0, 1919 
2020-12-13T17:14:43.102669, 52.5488133333, 13.3724916667, 4homepulse, nw, 0.0057997017425518, 15, 19, 19, 4468, 1330, 92, 1, 0, 0, 1919 
2020-12-13T17:14:44.118174, 52.5485883333, 13.3721516667, 4homepulse, nw, 0.0057997017425518, 15, 19, 19, 4620, 1326, 94, 1, 0, 0, 1919 
2020-12-13T17:14:45.147557, 52.54843, 13.372225, 4homepulse, e, 0.0030166337057719, 15, 19, 19, 4620, 1326, 94, 1, 0, 0, 1919 
2020-12-13T17:14:46.162769, 52.54829, 13.3720816667, 4homepulse, e, 0.0030166337057719, 16, 19, 19, 4704, 1348, 92, 1, 0, 0, 1919 
2020-12-13T17:14:47.178166, 52.5483233333, 13.3720883333, 4homepulse, e, 0.0030166337057719, 16, 19, 19, 4704, 1348, 92, 1, 0, 0, 1919 
2020-12-13T17:14:48.193938, 52.5481466667, 13.3719383333, 4homepulse, e, 0.0030166337057719, 16, 20, 20, 4710, 1348, 96, 1, 0, 0, 1919 
2020-12-13T17:14:49.223621, 52.5479316667, 13.3718183333, none, e, 0.0030166337057719, 16, 20, 20, 4710, 1348, 96, 1, 0, 0, 1919 
2020-12-13T17:14:50.245699, 52.5477933333, 13.371645, none, e, 0.0030166337057719, 16, 20, 20, 4916, 1358, 102, 1, 0, 0, 1919 
2020-12-13T17:14:51.268475, 52.5479066667, 13.3718716667, none, e, 0.0030166337057719, 16, 20, 20, 4916, 1358, 102, 1, 0, 0, 1919 
2020-12-13T17:14:52.283946, 52.5480166667, 13.3721066667, none, e, 0.0030166337057719, 16, 20, 21, 4934, 1358, 106, 2, 1, 1, 1919 
2020-12-13T17:14:53.294348, 52.5481416667, 13.3725083333, none, ne, 0.0053355781714679, 16, 20, 21, 4934, 1358, 106, 2, 1, 1, 1919 
2020-12-13T17:14:54.314779, 52.548035, 13.3724733333, none, ne, 0.0053355781714679, 17, 20, 21, 5134, 1384, 104, 1, 1, 1, 1919 
2020-12-13T17:14:55.337015, 52.54812, 13.3723, 4homepulse, ne, 0.0053355781714679, 17, 20, 21, 5134, 1384, 104, 1, 1, 1, 1919 
2020-12-13T17:14:56.352592, 52.5480916667, 13.3721516667, 4homepulse, ne, 0.0053355781714679, 16, 19, 20, 4898, 1340, 98, 2, 2, 1, 1919 
2020-12-13T17:14:57.367679, 52.5480783333, 13.3721933333, 4homepulse, ne, 0.0053355781714679, 16, 19, 20, 4898, 1340, 98, 2, 2, 1, 1919 
2020-12-13T17:14:58.396544, 52.5478683333, 13.37191, none, ne, 0.0053355781714679, 13, 17, 19, 4477, 1294, 82, 2, 2, 1, 1919 
2020-12-13T17:14:59.411877, 52.5478583333, 13.3720566667, none, ne, 0.0053355781714679, 14, 17, 19, 4477, 1294, 82, 2, 2, 1, 1919 
2020-12-13T17:15:00.427120, 52.547805, 13.3719916667, none, ne, 0.0053355781714679, 13, 17, 18, 4378, 1134, 82, 3, 2, 1, 1919 
2020-12-13T17:15:01.462732, 52.5476016667, 13.3719866667, none, nw, 0.0099485078152811, 13, 17, 18, 4378, 1134, 82, 3, 2, 1, 1919 
2020-12-13T17:15:02.478081, 52.5475633333, 13.3722433333, none, nw, 0.0099485078152811, 14, 18, 19, 4641, 1297, 90, 3, 2, 1, 1919 
2020-12-13T17:15:03.493733, 52.5475933333, 13.3723083333, none, nw, 0.0099485078152811, 14, 18, 19, 4641, 1297, 90, 3, 2, 1, 1919 
2020-12-13T17:15:04.509492, 52.5476583333, 13.3725733333, none, nw, 0.0099485078152811, 14, 18, 19, 4477, 1295, 96, 3, 2, 1, 1919 
2020-12-13T17:15:05.524419, 52.547645, 13.3725016667, none, nw, 0.0099485078152811, 14, 18, 19, 4477, 1295, 96, 3, 2, 1, 1919 
2020-12-13T17:15:06.539858, 52.5475266667, 13.3722483333, none, nw, 0.0099485078152811, 12, 17, 19, 4223, 1125, 100, 4, 3, 2, 1919 
2020-12-13T17:15:07.555106, 52.5474133333, 13.37205, none, nw, 0.0099485078152811, 12, 17, 19, 4223, 1125, 100, 4, 3, 2, 1919 
2020-12-13T17:15:08.570726, 52.547325, 13.3719083333, none, nw, 0.0099485078152811, 11, 16, 18, 4121, 1099, 94, 4, 3, 2, 1919 
2020-12-13T17:15:09.599117, 52.5474516667, 13.3720533333, none, ne, 0.0024682432284897, 11, 16, 18, 4121, 1099, 94, 4, 3, 2, 1919 
2020-12-13T17:15:10.614026, 52.547575, 13.372255, none, ne, 0.0024682432284897, 11, 16, 18, 3951, 1093, 92, 4, 3, 2, 1919 
2020-12-13T17:15:11.629505, 52.547265, 13.371935, none, ne, 0.0024682432284897, 11, 16, 18, 3951, 1093, 92, 4, 3, 2, 1919 
2020-12-13T17:15:12.644715, 52.5473016667, 13.3720366667, none, ne, 0.0024682432284897, 11, 14, 17, 3879, 1075, 86, 3, 2, 1, 1919 
2020-12-13T17:15:14.660039, 52.547105, 13.3720883333, none, ne, 0.0024682432284897, 11, 14, 17, 3879, 1075, 86, 3, 2, 1, 1919 
2020-12-13T17:15:15.675134, 52.5470783333, 13.3721183333, none, ne, 0.0024682432284897, 11, 14, 17, 3709, 1065, 86, 3, 2, 1, 1919 
2020-12-13T17:15:16.690445, 52.5471383333, 13.3721733333, none, ne, 0.0024682432284897, 11, 14, 17, 3709, 1065, 86, 3, 2, 1, 1919 
2020-12-13T17:15:17.719119, 52.5472633333, 13.3722516667, none, ne, 0.0035525160351638, 13, 16, 17, 3855, 1077, 94, 3, 2, 1, 1919 
2020-12-13T17:15:18.734492, 52.5470833333, 13.3721766667, none, ne, 0.0035525160351638, 13, 16, 17, 3855, 1077, 94, 3, 2, 1, 1919 
2020-12-13T17:15:19.750181, 52.5470733333, 13.3721866667, none, ne, 0.0035525160351638, 11, 15, 17, 3867, 1071, 93, 3, 2, 1, 1919 
2020-12-13T17:15:20.765165, 52.5470283333, 13.3721783333, none, ne, 0.0035525160351638, 11, 15, 17, 3867, 1071, 93, 3, 2, 1, 1919 
2020-12-13T17:15:21.781075, 52.5471533333, 13.3722883333, none, ne, 0.0035525160351638, 11, 15, 16, 3897, 1075, 89, 3, 2, 1, 1919 
2020-12-13T17:15:22.795950, 52.5473116667, 13.3724066667, none, ne, 0.0035525160351638, 11, 15, 16, 3897, 1075, 89, 3, 2, 1, 1919 
2020-12-13T17:15:23.811820, 52.5473216667, 13.3724533333, none, ne, 0.0035525160351638, 11, 14, 16, 3610, 1040, 87, 3, 2, 1, 1919 
2020-12-13T17:15:24.827040, 52.547295, 13.37248, none, ne, 0.0035525160351638, 11, 13, 16, 3610, 1040, 87, 3, 2, 1, 1919 
2020-12-13T17:15:25.855698, 52.54704, 13.3723916667, none, ne, 0.0037966610805777, 11, 13, 15, 3640, 1042, 83, 3, 2, 1, 1919 
2020-12-13T17:15:26.871264, 52.54691, 13.37237, none, ne, 0.0037966610805777, 11, 13, 15, 3640, 1042, 83, 3, 2, 1, 1919 
2020-12-13T17:15:27.886557, 52.5469366667, 13.3724283333, none, ne, 0.0037966610805777, 11, 14, 15, 3652, 1050, 85, 3, 2, 0, 1919 
2020-12-13T17:15:28.901969, 52.54683, 13.3724183333, none, ne, 0.0037966610805777, 11, 14, 15, 3652, 1050, 85, 3, 2, 0, 1919 
2020-12-13T17:15:29.917440, 52.5469333333, 13.3725183333, none, ne, 0.0037966610805777, 11, 14, 16, 3688, 1056, 85, 3, 2, 0, 1919 
2020-12-13T17:15:30.932604, 52.54697, 13.3725766667, none, ne, 0.0037966610805777, 11, 13, 16, 3688, 1056, 85, 3, 2, 0, 1919 
2020-12-13T17:15:31.948014, 52.5470566667, 13.3726583333, none, ne, 0.0037966610805777, 11, 13, 16, 3682, 1060, 87, 4, 2, 0, 1919 
2020-12-13T17:15:32.963347, 52.5469966667, 13.372555, none, ne, 0.0037966610805777, 11, 13, 16, 3682, 1060, 87, 4, 2, 0, 1919 
2020-12-13T17:15:33.992136, 52.547015, 13.3726483333, none, e, 0.0025109462432942, 11, 13, 16, 3706, 1070, 93, 4, 2, 0, 1919 
2020-12-13T17:15:35.007294, 52.5469883333, 13.372725, none, e, 0.0025109462432942, 11, 13, 15, 3706, 1070, 93, 4, 2, 0, 1919 
2020-12-13T17:15:36.022690, 52.5471066667, 13.3729433333, none, e, 0.0025109462432942, 10, 12, 14, 3646, 1048, 87, 4, 2, 0, 1919 
2020-12-13T17:15:37.037842, 52.54713, 13.3729366667, none, e, 0.0025109462432942, 10, 12, 14, 3646, 1048, 87, 4, 2, 0, 1919 
2020-12-13T17:15:38.053070, 52.5469833333, 13.3728866667, none, e, 0.0025109462432942, 10, 12, 14, 3646, 1044, 85, 3, 1, 0, 1919 
2020-12-13T17:15:39.068634, 52.5469466667, 13.3729016667, none, e, 0.0025109462432942, 10, 12, 14, 3646, 1044, 85, 3, 1, 0, 1919 
2020-12-13T17:15:40.083738, 52.546865, 13.3729183333, none, e, 0.0025109462432942, 10, 13, 14, 3646, 1054, 94, 3, 1, 0, 1919 
2020-12-13T17:15:41.112576, 52.5466733333, 13.3728766667, none, ne, 0.0058584245712997, 10, 13, 14, 3646, 1054, 94, 3, 1, 0, 1919 
2020-12-13T17:15:42.128539, 52.54667, 13.3729316667, none, ne, 0.0058584245712997, 10, 13, 14, 3610, 1046, 90, 2, 1, 0, 1919 
2020-12-13T17:15:43.144021, 52.5467766667, 13.3730416667, none, ne, 0.0058584245712997, 10, 13, 14, 3610, 1046, 90, 2, 1, 0, 1919 
2020-12-13T17:15:44.166564, 52.546695, 13.3730916667, none, ne, 0.0058584245712997, 10, 13, 14, 3610, 1038, 88, 2, 1, 0, 1919 
2020-12-13T17:15:45.181892, 52.546515, 13.3729066667, none, ne, 0.0058584245712997, 10, 13, 14, 3610, 1038, 88, 2, 1, 0, 1919 
2020-12-13T17:15:46.197094, 52.546535, 13.373045, none, ne, 0.0058584245712997, 10, 12, 13, 3452, 894, 80, 2, 1, 0, 1919 
2020-12-13T17:15:47.212310, 52.54652, 13.3730433333, none, ne, 0.0058584245712997, 10, 12, 13, 3452, 894, 80, 2, 1, 0, 1919 
2020-12-13T17:15:48.227572, 52.54645, 13.3730233333, none, ne, 0.0058584245712997, 10, 13, 13, 3634, 1036, 78, 1, 0, 0, 1919 
2020-12-13T17:15:49.256119, 52.5463233333, 13.373065, none, ne, 0.0058498471013091, 10, 13, 13, 3634, 1036, 78, 1, 0, 0, 1919 
2020-12-13T17:15:50.272827, 52.54629, 13.3731233333, none, ne, 0.0058498471013091, 10, 13, 14, 3634, 1038, 82, 2, 1, 1, 1919 
2020-12-13T17:15:51.288091, 52.5463016667, 13.3731783333, none, ne, 0.0058498471013091, 10, 13, 14, 3634, 1038, 82, 2, 1, 1, 1919 
2020-12-13T17:15:52.303070, 52.54651, 13.3734, none, ne, 0.0058498471013091, 11, 12, 13, 3628, 1034, 72, 1, 1, 1, 1919 
2020-12-13T17:15:53.318692, 52.5465866667, 13.37347, none, ne, 0.0058498471013091, 11, 12, 13, 3628, 1034, 72, 1, 1, 1, 1919 
2020-12-13T17:15:54.333571, 52.546535, 13.3734733333, none, ne, 0.0058498471013091, 11, 12, 13, 3640, 1036, 66, 1, 1, 1, 1919 
2020-12-13T17:15:55.348943, 52.5465633333, 13.3735233333, none, ne, 0.0058498471013091, 11, 12, 13, 3640, 1036, 66, 1, 1, 1, 1919 
2020-12-13T17:15:56.363883, 52.546735, 13.37365, none, ne, 0.0058498471013091, 11, 13, 16, 3664, 1044, 78, 2, 2, 1, 1919 
2020-12-13T17:15:57.392357, 52.54657, 13.3736183333, none, se, 0.0066275112912511, 11, 13, 16, 3664, 1044, 78, 2, 2, 1, 1919 
2020-12-13T17:15:58.407311, 52.5467483333, 13.3738366667, none, se, 0.0066275112912511, 11, 13, 14, 3622, 1040, 70, 2, 2, 1, 1919 
2020-12-13T17:15:59.422236, 52.546665, 13.37383, none, se, 0.0066275112912511, 11, 13, 14, 3622, 1040, 70, 2, 2, 1, 1919 
2020-12-13T17:16:00.437393, 52.5468316667, 13.3739716667, none, se, 0.0066275112912511, 10, 12, 14, 3452, 894, 66, 2, 2, 1, 1919 
2020-12-13T17:16:02.452279, 52.5466816667, 13.3738, none, se, 0.0066275112912511, 10, 12, 14, 3452, 894, 66, 2, 2, 1, 1919 